SERCODIGO;VALDATA;VALVALOR;NIVNOME;TERCODIGO
M1517CF;1991-01-01T00:00:00-02:00;0.024;AMC 91-00;293180
M1517CF;1991-01-01T00:00:00-02:00;0.024;Municípios;2931806
M1517CF;1991-01-01T00:00:00-02:00;0.026;Municípios;2512101
M1517CF;1991-01-01T00:00:00-02:00;0.042;AMC 70-00;260750
M1517CF;1991-01-01T00:00:00-02:00;0.042;AMC 91-00;260750
M1517CF;1991-01-01T00:00:00-02:00;0.042;Municípios;2607505
M1517CF;1991-01-01T00:00:00-02:00;0.055877862595419846;AMC 70-00;29AMC7097059
M1517CF;1991-01-01T00:00:00-02:00;0.08;AMC 60-00;353430
M1517CF;1991-01-01T00:00:00-02:00;0.08;AMC 70-00;353430
M1517CF;1991-01-01T00:00:00-02:00;0.08;AMC 91-00;353430
M1517CF;1991-01-01T00:00:00-02:00;0.08;Municípios;3534302
M1517CF;1991-01-01T00:00:00-02:00;0.103;Municípios;2500700
M1517CF;1991-01-01T00:00:00-02:00;0.107;AMC 70-00;291720
M1517CF;1991-01-01T00:00:00-02:00;0.107;AMC 91-00;291720
M1517CF;1991-01-01T00:00:00-02:00;0.107;Municípios;2917201
M1517CF;1991-01-01T00:00:00-02:00;0.112;AMC 91-00;290689
M1517CF;1991-01-01T00:00:00-02:00;0.112;Municípios;2412500
M1517CF;1991-01-01T00:00:00-02:00;0.112;Municípios;2906899
M1517CF;1991-01-01T00:00:00-02:00;0.112;Municípios;4104501
M1517CF;1991-01-01T00:00:00-02:00;0.11200000000000002;AMC 70-00;410450
M1517CF;1991-01-01T00:00:00-02:00;0.11200000000000002;AMC 91-00;410450
M1517CF;1991-01-01T00:00:00-02:00;0.128;AMC 70-00;250700
M1517CF;1991-01-01T00:00:00-02:00;0.128;AMC 91-00;250700
M1517CF;1991-01-01T00:00:00-02:00;0.128;Municípios;2507002
M1517CF;1991-01-01T00:00:00-02:00;0.13;AMC 91-00;292230
M1517CF;1991-01-01T00:00:00-02:00;0.13;Municípios;2922300
M1517CF;1991-01-01T00:00:00-02:00;0.136;AMC 60-00;290990
M1517CF;1991-01-01T00:00:00-02:00;0.136;AMC 70-00;290990
M1517CF;1991-01-01T00:00:00-02:00;0.136;AMC 91-00;290990
M1517CF;1991-01-01T00:00:00-02:00;0.136;Municípios;2909901
M1517CF;1991-01-01T00:00:00-02:00;0.141;AMC 91-00;291300
M1517CF;1991-01-01T00:00:00-02:00;0.141;Municípios;2913002
M1517CF;1991-01-01T00:00:00-02:00;0.149;AMC 70-00;291450
M1517CF;1991-01-01T00:00:00-02:00;0.149;AMC 91-00;291450
M1517CF;1991-01-01T00:00:00-02:00;0.149;Municípios;2914505
M1517CF;1991-01-01T00:00:00-02:00;0.156;AMC 60-00;250350
M1517CF;1991-01-01T00:00:00-02:00;0.156;AMC 70-00;250350
M1517CF;1991-01-01T00:00:00-02:00;0.156;AMC 91-00;250350
M1517CF;1991-01-01T00:00:00-02:00;0.156;Municípios;2503506
M1517CF;1991-01-01T00:00:00-02:00;0.161;AMC 70-00;293260
M1517CF;1991-01-01T00:00:00-02:00;0.161;AMC 91-00;293260
M1517CF;1991-01-01T00:00:00-02:00;0.161;Municípios;2932606
M1517CF;1991-01-01T00:00:00-02:00;0.167;AMC 70-00;316760
M1517CF;1991-01-01T00:00:00-02:00;0.167;AMC 91-00;316760
M1517CF;1991-01-01T00:00:00-02:00;0.167;Municípios;3167608
M1517CF;1991-01-01T00:00:00-02:00;0.17099999999999999;AMC 91-00;291995
M1517CF;1991-01-01T00:00:00-02:00;0.171;Municípios;2919959
M1517CF;1991-01-01T00:00:00-02:00;0.185;AMC 20-00;313550
M1517CF;1991-01-01T00:00:00-02:00;0.185;AMC 40-00;313550
M1517CF;1991-01-01T00:00:00-02:00;0.185;AMC 60-00;313550
M1517CF;1991-01-01T00:00:00-02:00;0.185;AMC 70-00;313550
M1517CF;1991-01-01T00:00:00-02:00;0.185;AMC 91-00;313550
M1517CF;1991-01-01T00:00:00-02:00;0.185;Municípios;3135506
M1517CF;1991-01-01T00:00:00-02:00;0.188;Municípios;3106507
M1517CF;1991-01-01T00:00:00-02:00;0.19616903073286052;AMC 70-00;25AMC7097002
M1517CF;1991-01-01T00:00:00-02:00;0.19616903073286052;AMC 91-00;25AMC9197002
M1517CF;1991-01-01T00:00:00-02:00;0.204;AMC 60-00;260500
M1517CF;1991-01-01T00:00:00-02:00;0.204;AMC 70-00;260500
M1517CF;1991-01-01T00:00:00-02:00;0.204;AMC 91-00;260500
M1517CF;1991-01-01T00:00:00-02:00;0.204;Municípios;2605004
M1517CF;1991-01-01T00:00:00-02:00;0.207;AMC 60-00;310540
M1517CF;1991-01-01T00:00:00-02:00;0.207;AMC 70-00;310540
M1517CF;1991-01-01T00:00:00-02:00;0.207;AMC 91-00;310540
M1517CF;1991-01-01T00:00:00-02:00;0.207;Municípios;3105400
M1517CF;1991-01-01T00:00:00-02:00;0.213;AMC 60-00;315680
M1517CF;1991-01-01T00:00:00-02:00;0.213;AMC 70-00;315680
M1517CF;1991-01-01T00:00:00-02:00;0.213;AMC 91-00;315680
M1517CF;1991-01-01T00:00:00-02:00;0.213;Municípios;3156809
M1517CF;1991-01-01T00:00:00-02:00;0.229;AMC 70-00;310800
M1517CF;1991-01-01T00:00:00-02:00;0.229;AMC 91-00;310800
M1517CF;1991-01-01T00:00:00-02:00;0.229;Municípios;3108008
M1517CF;1991-01-01T00:00:00-02:00;0.233;AMC 70-00;290660
M1517CF;1991-01-01T00:00:00-02:00;0.233;AMC 91-00;290660
M1517CF;1991-01-01T00:00:00-02:00;0.233;Municípios;2906600
M1517CF;1991-01-01T00:00:00-02:00;0.246;Municípios;3105103
M1517CF;1991-01-01T00:00:00-02:00;0.24600000000000002;AMC 70-00;310510
M1517CF;1991-01-01T00:00:00-02:00;0.24600000000000002;AMC 91-00;310510
M1517CF;1991-01-01T00:00:00-02:00;0.25;AMC 91-00;431330
M1517CF;1991-01-01T00:00:00-02:00;0.25;Municípios;4313300
M1517CF;1991-01-01T00:00:00-02:00;0.257;AMC 60-00;230360
M1517CF;1991-01-01T00:00:00-02:00;0.257;AMC 70-00;230360
M1517CF;1991-01-01T00:00:00-02:00;0.257;AMC 91-00;230360
M1517CF;1991-01-01T00:00:00-02:00;0.257;Municípios;2303600
M1517CF;1991-01-01T00:00:00-02:00;0.25840242261103635;AMC 70-00;24AMC7097012
M1517CF;1991-01-01T00:00:00-02:00;0.25840242261103635;AMC 91-00;24AMC9197012
M1517CF;1991-01-01T00:00:00-02:00;0.264;AMC 60-00;230530
M1517CF;1991-01-01T00:00:00-02:00;0.264;AMC 70-00;230530
M1517CF;1991-01-01T00:00:00-02:00;0.264;AMC 91-00;230530
M1517CF;1991-01-01T00:00:00-02:00;0.264;Municípios;2305308
M1517CF;1991-01-01T00:00:00-02:00;0.27;AMC 70-00;315600
M1517CF;1991-01-01T00:00:00-02:00;0.27;AMC 91-00;315600
M1517CF;1991-01-01T00:00:00-02:00;0.27;Municípios;3156007
M1517CF;1991-01-01T00:00:00-02:00;0.274;AMC 91-00;291165
M1517CF;1991-01-01T00:00:00-02:00;0.274;Municípios;2911659
M1517CF;1991-01-01T00:00:00-02:00;0.283;Municípios;3129301
M1517CF;1991-01-01T00:00:00-02:00;0.285;Municípios;3520442
M1517CF;1991-01-01T00:00:00-02:00;0.293;AMC 60-00;230290
M1517CF;1991-01-01T00:00:00-02:00;0.293;AMC 70-00;230290
M1517CF;1991-01-01T00:00:00-02:00;0.293;AMC 91-00;230290
M1517CF;1991-01-01T00:00:00-02:00;0.293;Municípios;2302909
M1517CF;1991-01-01T00:00:00-02:00;0.293;Municípios;4308201
M1517CF;1991-01-01T00:00:00-02:00;0.305;AMC 70-00;312540
M1517CF;1991-01-01T00:00:00-02:00;0.305;AMC 91-00;312540
M1517CF;1991-01-01T00:00:00-02:00;0.305;Municípios;3125408
M1517CF;1991-01-01T00:00:00-02:00;0.311;Municípios;3100302
M1517CF;1991-01-01T00:00:00-02:00;0.314;AMC 91-00;431660
M1517CF;1991-01-01T00:00:00-02:00;0.314;Municípios;4316600
M1517CF;1991-01-01T00:00:00-02:00;0.316;AMC 60-00;310720
M1517CF;1991-01-01T00:00:00-02:00;0.316;AMC 70-00;310720
M1517CF;1991-01-01T00:00:00-02:00;0.316;AMC 91-00;310720
M1517CF;1991-01-01T00:00:00-02:00;0.316;Municípios;3107208
M1517CF;1991-01-01T00:00:00-02:00;0.318;AMC 91-00;431950
M1517CF;1991-01-01T00:00:00-02:00;0.318;Municípios;4319505
M1517CF;1991-01-01T00:00:00-02:00;0.339;AMC 70-00;251340
M1517CF;1991-01-01T00:00:00-02:00;0.339;AMC 91-00;251340
M1517CF;1991-01-01T00:00:00-02:00;0.339;Municípios;2513406
M1517CF;1991-01-01T00:00:00-02:00;0.341;Municípios;3170909
M1517CF;1991-01-01T00:00:00-02:00;0.345;AMC 91-00;292105
M1517CF;1991-01-01T00:00:00-02:00;0.345;Municípios;2921054
M1517CF;1991-01-01T00:00:00-02:00;0.349;AMC 70-00;251360
M1517CF;1991-01-01T00:00:00-02:00;0.349;AMC 91-00;251360
M1517CF;1991-01-01T00:00:00-02:00;0.349;Municípios;2513604
M1517CF;1991-01-01T00:00:00-02:00;0.34967572815533976;AMC 70-00;31AMC7097029
M1517CF;1991-01-01T00:00:00-02:00;0.34967572815533976;AMC 91-00;31AMC9197029
M1517CF;1991-01-01T00:00:00-02:00;0.352;Municípios;2608057
M1517CF;1991-01-01T00:00:00-02:00;0.352;Municípios;2904407
M1517CF;1991-01-01T00:00:00-02:00;0.35200000000000004;AMC 70-00;290440
M1517CF;1991-01-01T00:00:00-02:00;0.35200000000000004;AMC 91-00;290440
M1517CF;1991-01-01T00:00:00-02:00;0.361;AMC 60-00;431550
M1517CF;1991-01-01T00:00:00-02:00;0.361;AMC 70-00;431550
M1517CF;1991-01-01T00:00:00-02:00;0.361;AMC 91-00;431550
M1517CF;1991-01-01T00:00:00-02:00;0.361;Municípios;4315503
M1517CF;1991-01-01T00:00:00-02:00;0.362;Municípios;3301504
M1517CF;1991-01-01T00:00:00-02:00;0.37166089965397925;AMC 60-00;31AMC6097018
M1517CF;1991-01-01T00:00:00-02:00;0.38;AMC 91-00;231325
M1517CF;1991-01-01T00:00:00-02:00;0.38;Municípios;2313252
M1517CF;1991-01-01T00:00:00-02:00;0.3878958837772397;AMC 40-00;43AMC4097008
